iso_code,country,current_population,updated_datetime
FJI,Fiji,"904,819",2021-10-21 12:34:48.449406
RU,Reunion,"903,599",2021-10-21 12:34:48.449406
COM,Comoros,"894,302",2021-10-21 12:34:48.449406
GUY,Guyana,"791,451",2021-10-21 12:34:48.449406
BTN,Bhutan,"782,486",2021-10-21 12:34:48.449406
SLB,Solomon Islands,"709,285",2021-10-21 12:34:48.449406
MAC,Macau,"661,320",2021-10-21 12:34:48.449406
LUX,Luxembourg,"637,627",2021-10-21 12:34:48.449406
MNE,Montenegro,"628,053",2021-10-21 12:34:48.449406
ESH,Western Sahara,"616,263",2021-10-21 12:34:48.449406
SUR,Suriname,"593,375",2021-10-21 12:34:48.449406
CPV,Cape Verde,"563,698",2021-10-21 12:34:48.449406
MDV,Maldives,"544,967",2021-10-21 12:34:48.449406
MLT,Malta,"443,234",2021-10-21 12:34:48.449406
BRN,Brunei,"442,770",2021-10-21 12:34:48.449406
BLZ,Belize,"407,164",2021-10-21 12:34:48.449406
BHS,Bahamas,"398,038",2021-10-21 12:34:48.449406
MTQ,Martinique,"374,520",2021-10-21 12:34:48.449406
ISL,Iceland,"344,028",2021-10-21 12:34:48.449406
VUT,Vanuatu,"316,714",2021-10-21 12:34:48.449406
NCL,New Caledonia,"289,006",2021-10-21 12:34:48.449406
BRB,Barbados,"287,824",2021-10-21 12:34:48.449406
PYF,French Polynesia,"282,980",2021-10-21 12:34:48.449406
MYT,Mayotte,"281,540",2021-10-21 12:34:48.449406
STP,Sao Tome And Principe,"224,718",2021-10-21 12:34:48.449406
WSM,Samoa,"200,599",2021-10-21 12:34:48.449406
LCA,Saint Lucia,"184,625",2021-10-21 12:34:48.449406
GUM,Guam,"170,629",2021-10-21 12:34:48.449406
CUW,Curacao,"165,023",2021-10-21 12:34:48.449406
KIR,Kiribati,"121,955",2021-10-21 12:34:48.449406
FSM,Micronesia,"116,592",2021-10-21 12:34:48.449406
GRD,Grenada,"113,134",2021-10-21 12:34:48.449406
VCT,Saint Vincent And The Grenadines,"111,263",2021-10-21 12:34:48.449406
ABW,Aruba,"107,204",2021-10-21 12:34:48.449406
TON,Tonga,"107,098",2021-10-21 12:34:48.449406
VIR,United States Virgin Islands,"104,113",2021-10-21 12:34:48.449406
SYC,Seychelles,"99,021",2021-10-21 12:34:48.449406
ATG,Antigua And Barbuda,"98,956",2021-10-21 12:34:48.449406
IMN,Isle Of Man,"85,410",2021-10-21 12:34:48.449406
AND,Andorra,"77,355",2021-10-21 12:34:48.449406
DMA,Dominica,"72,167",2021-10-21 12:34:48.449406
CYM,Cayman Islands,"66,497",2021-10-21 12:34:48.449406
BMU,Bermuda,"62,090",2021-10-21 12:34:48.449406
MHL,Marshall Islands,"59,610",2021-10-21 12:34:48.449406
MNP,Northern Mariana Islands,"57,917",2021-10-21 12:34:48.449406
GRL,Greenland,"56,877",2021-10-21 12:34:48.449406
ASM,American Samoa,"55,100",2021-10-21 12:34:48.449406
KNA,Saint Kitts And Nevis,"53,544",2021-10-21 12:34:48.449406
FRO,Faroe Islands,"49,049",2021-10-21 12:34:48.449406
MAF,Sint Maarten,"43,412",2021-10-21 12:34:48.449406
MCO,Monaco,"39,511",2021-10-21 12:34:48.449406
MAF,Saint Martin,"39,234",2021-10-21 12:34:48.449406
TCA,Turks And Caicos Islands,"39,231",2021-10-21 12:34:48.449406
LIE,Liechtenstein,"38,250",2021-10-21 12:34:48.449406
SMR,San Marino,"34,017",2021-10-21 12:34:48.449406
GIB,Gibraltar,"33,698",2021-10-21 12:34:48.449406
PLW,Palau,"18,169",2021-10-21 12:34:48.449406
COK,Cook Islands,"17,565",2021-10-21 12:34:48.449406
AIA,Anguilla,"15,117",2021-10-21 12:34:48.449406
TUV,Tuvalu,"11,931",2021-10-21 12:34:48.449406
WLF,Wallis And Futuna,"11,094",2021-10-21 12:34:48.449406
NRU,Nauru,"10,876",2021-10-21 12:34:48.449406
BL,Saint Barthelemy,"9,907",2021-10-21 12:34:48.449406
SPM,Saint Pierre And Miquelon,"5,766",2021-10-21 12:34:48.449406
MSR,Montserrat,"4,977",2021-10-21 12:34:48.449406
FLK,Falkland Islands,"3,533",2021-10-21 12:34:48.449406
NIU,Niue,"1,619",2021-10-21 12:34:48.449406
TKL,Tokelau,"1,373",2021-10-21 12:34:48.449406
VAT,Vatican City,800,2021-10-21 12:34:48.449406
CHN,China,"1,445,716,890",2021-10-22 12:34:08.855715
IND,India,"1,397,571,044",2021-10-22 12:34:08.855715
USA,United States,"333,517,316",2021-10-22 12:34:08.855715
IDN,Indonesia,"277,244,316",2021-10-22 12:34:08.855715
PAK,Pakistan,"226,529,867",2021-10-22 12:34:08.855715
BRA,Brazil,"214,435,612",2021-10-22 12:34:08.855715
NGA,Nigeria,"213,037,266",2021-10-22 12:34:08.855715
BGD,Bangladesh,"166,800,732",2021-10-22 12:34:08.855715
RUS,Russia,"145,905,668",2021-10-22 12:34:08.855715
MEX,Mexico,"130,675,102",2021-10-22 12:34:08.855715
JPN,Japan,"125,920,025",2021-10-22 12:34:08.855715
ETH,Ethiopia,"118,779,195",2021-10-22 12:34:08.855715
PHL,Philippines,"111,503,165",2021-10-22 12:34:08.855715
EGY,Egypt,"104,854,781",2021-10-22 12:34:08.855715
VNM,Vietnam,"98,425,397",2021-10-22 12:34:08.855715
COD,Dr Congo,"93,252,693",2021-10-22 12:34:08.855715
TUR,Turkey,"85,275,575",2021-10-22 12:34:08.855715
IRN,Iran,"85,343,901",2021-10-22 12:34:08.855715
DEU,Germany,"83,940,093",2021-10-22 12:34:08.855715
THA,Thailand,"69,997,622",2021-10-22 12:34:08.855715
GBR,United Kingdom,"68,309,287",2021-10-22 12:34:08.855715
FRA,France,"65,475,675",2021-10-22 12:34:08.855715
TZA,Tanzania,"62,046,756",2021-10-22 12:34:08.855715
ITA,Italy,"60,342,729",2021-10-22 12:34:08.855715
ZAF,South Africa,"60,269,836",2021-10-22 12:34:08.855715
KEN,Kenya,"55,363,845",2021-10-22 12:34:08.855715
MMR,Myanmar,"54,928,050",2021-10-22 12:34:08.855715
KOR,South Korea,"51,318,922",2021-10-22 12:34:08.855715
COL,Colombia,"51,391,401",2021-10-22 12:34:08.855715
UGA,Uganda,"47,554,921",2021-10-22 12:34:08.855715
ESP,Spain,"46,740,789",2021-10-22 12:34:08.855715
ARG,Argentina,"45,733,086",2021-10-22 12:34:08.855715
SDN,Sudan,"45,237,777",2021-10-22 12:34:08.855715
DZA,Algeria,"44,851,164",2021-10-22 12:34:08.855715
UKR,Ukraine,"43,385,309",2021-10-22 12:34:08.855715
IRQ,Iraq,"41,480,301",2021-10-22 12:34:08.855715
AFG,Afghanistan,"40,119,464",2021-10-22 12:34:08.855715
CAN,Canada,"38,169,734",2021-10-22 12:34:08.855715
POL,Poland,"37,779,863",2021-10-22 12:34:08.855715
MAR,Morocco,"37,478,980",2021-10-22 12:34:08.855715
